"Object Count","Layer Name","Object Name","Object Category","Object Type","Attribute Texts"
"315","Center01_Glass","","point","-384.359118617333,322.5155946714489,5860.84620454492","16_14"
"316","Center01_Glass","","point","-357.8359526391302,300.2600158814594,5567.133835047682","16_13"
"317","Center01_Glass","","point","-341.8152241939993,286.8170285519577,5269.471834426583","16_12"
"318","Center01_Glass","","point","-328.2991949325933,275.4757333837306,4971.387723420203","16_11"
"319","Center01_Glass","","point","-316.1999345346276,265.3232484462835,4672.189618259737","16_10"
"320","Center01_Glass","","point","-305.7076775891653,256.5191995131269,4373.899784452195","16_9"
"321","Center01_Glass","","point","-296.6568633606605,248.9246646323259,4074.518539101237","16_8"
"322","Center01_Glass","","point","-289.1901516173261,242.659349562194,3776.074823673408","16_7"
"323","Center01_Glass","","point","-283.1893681184201,237.6240943414875,3476.563246861045","16_6"
"324","Center01_Glass","","point","-278.7494630456467,233.8985716324615,3178.017515251804","16_5"
"325","Center01_Glass","","point","-275.7997608021961,231.4234775681288,2878.428438126743","16_4"
"326","Center01_Glass","","point","-274.3784077065899,230.23082070978,2578.820361981266","16_3"
"327","Center01_Glass","","point","-274.2439106365909,230.1179642677747,2280.000000000005","16_2"
"328","Center01_Glass","","point","-274.2439106365918,230.1179642677735,1980.000000000005","16_1"
"329","Center01_Glass","","point","-553.0702672740169,1.723492459859699e-10,6153.130015505141","14_15"
"330","Center01_Glass","","point","-501.7451951644094,1.554667505843099e-11,5860.84620454492","14_14"
"331","Center01_Glass","","point","-467.1216609602771,-4.149569576838985e-12,5567.133835047682","14_13"
"332","Center01_Glass","","point","-446.2080852675896,-4.973799150320701e-12,5269.471834426583","14_12"
"333","Center01_Glass","","point","-428.5641621469218,-4.916955731459893e-12,4971.387723420203","14_11"
"334","Center01_Glass","","point","-412.7696994278905,-2.103206497849897e-12,4672.189618259737","14_10"
"335","Center01_Glass","","point","-399.0730307297355,-3.552713678800501e-12,4373.899784452195","14_9"
"336","Center01_Glass","","point","-387.2580318615761,1.431885721103754e-10,4074.518539101237","14_8"
"337","Center01_Glass","","point","-377.5109319243605,-4.632738637155853e-12,3776.074823673408","14_7"
"338","Center01_Glass","","point","-369.6774654031839,-4.462208380573429e-12,3476.563246861045","14_6"
"339","Center01_Glass","","point","-363.8815809572424,-4.263256414560601e-12,3178.017515251804","14_5"
"340","Center01_Glass","","point","-360.0310181474297,1.715250164124882e-10,2878.428438126743","14_4"
"341","Center01_Glass","","point","-358.1755734556763,1.310240804741625e-10,2578.820361981266","14_3"
"342","Center01_Glass","","point","-357.9999999999934,-2.813749233609997e-12,2280.000000000005","14_2"
"343","Center01_Glass","","point","-357.9999999999934,-4.320099833421409e-12,1980.000000000005","14_1"
"344","Center01_Glass","","point","-423.6764048996996,-355.5067150896286,6153.130015505141","12_15"
"345","Center01_Glass","","point","-384.3591186173531,-322.5155946714248,5860.84620454492","12_14"
"346","Center01_Glass","","point","-357.835952639125,-300.2600158814656,5567.133835047682","12_13"
"347","Center01_Glass","","point","-341.815224193993,-286.8170285519651,5269.471834426583","12_12"
"348","Center01_Glass","","point","-328.2991949325871,-275.475733383738,4971.387723420203","12_11"
"349","Center01_Glass","","point","-316.1999345346251,-265.3232484462865,4672.189618259737","12_10"
"350","Center01_Glass","","point","-305.7076775891609,-256.5191995131321,4373.899784452195","12_9"
"351","Center01_Glass","","point","-296.6568633608446,-248.9246646321063,4074.518539101237","12_8"
"352","Center01_Glass","","point","-289.1901516173203,-242.659349562201,3776.074823673408","12_7"
"353","Center01_Glass","","point","-283.1893681184145,-237.6240943414942,3476.563246861045","12_6"
"354","Center01_Glass","","point","-278.7494630456414,-233.8985716324679,3178.017515251804","12_5"
"355","Center01_Glass","","point","-275.7997608024168,-231.4234775678659,2878.428438126743","12_4"
"356","Center01_Glass","","point","-274.3784077067585,-230.2308207095791,2578.820361981266","12_3"
"357","Center01_Glass","","point","-274.2439106365874,-230.1179642677789,2280.000000000005","12_2"
"358","Center01_Glass","","point","-274.2439106365864,-230.11796426778,1980.000000000005","12_1"
"359","Center01_Glass","","point","-96.03964403406505,-544.667887171956,6153.130015505141","10_15"
"360","Center01_Glass","","point","-87.12713879345353,-494.1225582345311,5860.84620454492","10_14"
"361","Center01_Glass","","point","-81.11482517449787,-460.0250333136216,5567.133835047682","10_13"
"362","Center01_Glass","","point","-77.48322086696245,-439.4291818282554,5269.471834426583","10_12"
"363","Center01_Glass","","point","-74.41938577016313,-422.0533095454705,4971.387723420203","10_11"
"364","Center01_Glass","","point","-71.67670610177787,-406.4988002051057,4672.189618259737","10_10"
"365","Center01_Glass","","point","-69.29830454223409,-393.0102146807233,4373.899784452195","10_9"
"366","Center01_Glass","","point","-67.24665151978587,-381.3747121935039,4074.518539101237","10_8"
"367","Center01_Glass","","point","-65.55408537800537,-371.7756926059749,3776.074823673408","10_7"
"368","Center01_Glass","","point","-64.1938181917883,-364.0612340429586,3476.563246861045","10_6"
"369","Center01_Glass","","point","-63.18737341978265,-358.3534021050324,3178.017515251804","10_5"
"370","Center01_Glass","","point","-62.51873020503974,-354.5613379964379,2878.428438126743","10_4"
"371","Center01_Glass","","point","-62.1965356155151,-352.7340816787208,2578.820361981266","10_3"
"372","Center01_Glass","","point","-62.16604760475728,-352.5611755783644,2280.000000000005","10_2"
"373","Center01_Glass","","point","-62.16604760475578,-352.5611755783647,1980.000000000005","10_1"
"374","Center01_Glass","","point","276.535133636859,-478.9729015372341,6153.130015505141","8_15"
"375","Center01_Glass","","point","250.8725975821911,-434.5240852391675,5860.84620454492","8_14"
"376","Center01_Glass","","point","233.560830480142,-404.5392250495796,5567.133835047682","8_13"
"377","Center01_Glass","","point","223.104042633799,-386.427537215743,5269.471834426583","8_12"
"378","Center01_Glass","","point","214.2820810734651,-371.1474515708252,4971.387723420203","8_11"
"379","Center01_Glass","","point","206.3848497139469,-357.4690456170192,4672.189618259737","8_10"
"380","Center01_Glass","","point","199.5365153648708,-345.6073825771971,4373.899784452195","8_9"
"381","Center01_Glass","","point","193.6290159306639,-335.37529341176,4074.518539101237","8_8"
"382","Center01_Glass","","point","188.7554659621841,-326.9340572528317,3776.074823673408","8_7"
"383","Center01_Glass","","point","184.8387327015957,-320.150076245798,3476.563246861045","8_6"
"384","Center01_Glass","","point","181.9407904786248,-315.1306930782137,3178.017515251804","8_5"
"385","Center01_Glass","","point","180.0155090735662,-311.7960078661362,2878.428438126743","8_4"
"386","Center01_Glass","","point","179.0877867277246,-310.1891456277405,2578.820361981266","8_3"
"387","Center01_Glass","","point","178.999999999999,-310.037094554822,2280.000000000005","8_2"
"388","Center01_Glass","","point","179.0000000000003,-310.0370945548212,1980.000000000005","8_1"
"389","Center01_Glass","","point","519.7160489334248,-189.1611720823874,6153.130015505141","6_15"
"390","Center01_Glass","","point","471.4862574107756,-171.6069635631118,5860.84620454492","6_14"
"391","Center01_Glass","","point","438.9507778136307,-159.7650174321547,5567.133835047682","6_13"
"392","Center01_Glass","","point","419.2984450609649,-152.6121532762887,5269.471834426583","6_12"
"393","Center01_Glass","","point","402.7185807027595,-146.5775761617309,4971.387723420203","6_11"
"394","Center01_Glass","","point","387.8766406364067,-141.1755517588185,4672.189618259737","6_10"
"395","Center01_Glass","","point","375.0059821314017,-136.49101516759,4373.899784452195","6_9"
"396","Center01_Glass","","point","363.9035148803482,-132.4500475614473,4074.518539101237","6_8"
"397","Center01_Glass","","point","354.7442369953345,-129.1163430437724,3776.074823673408","6_7"
"398","Center01_Glass","","point","347.3831863102113,-126.4371397014629,3476.563246861045","6_6"
"399","Center01_Glass","","point","341.9368364654322,-124.4548304725631,3178.017515251804","6_5"
"400","Center01_Glass","","point","338.3184910071184,-123.1378604286317,2878.428438126743","6_4"
"401","Center01_Glass","","point","336.5749433220151,-122.5032609691873,2578.820361981266","6_3"
"402","Center01_Glass","","point","336.4099582413499,-122.4432113105846,2280.000000000005","6_2"
"403","Center01_Glass","","point","336.4099582413504,-122.4432113105833,1980.000000000005","6_1"
"404","Center01_Glass","","point","519.7160489335428,189.161172082063,6153.130015505141","4_15"
"405","Center01_Glass","","point","471.4862574107864,171.6069635630821,5860.84620454492","4_14"
"406","Center01_Glass","","point","438.950777813628,159.7650174321621,5567.133835047682","4_13"
"407","Center01_Glass","","point","419.2984450609616,152.6121532762977,5269.471834426583","4_12"
"408","Center01_Glass","","point","402.7185807027564,146.5775761617397,4971.387723420203","4_11"
"409","Center01_Glass","","point","387.8766406364054,141.1755517588221,4672.189618259737","4_10"
"410","Center01_Glass","","point","375.0059821313993,136.4910151675963,4373.899784452195","4_9"
"411","Center01_Glass","","point","363.9035148804462,132.4500475611779,4074.518539101237","4_8"
"412","Center01_Glass","","point","354.7442369953314,129.1163430437807,3776.074823673408","4_7"
"413","Center01_Glass","","point","347.3831863102084,126.4371397014709,3476.563246861045","4_6"
"414","Center01_Glass","","point","341.9368364654293,124.4548304725708,3178.017515251804","4_5"
"415","Center01_Glass","","point","338.3184910072358,123.137860428309,2878.428438126743","4_4"
"416","Center01_Glass","","point","336.5749433221049,122.5032609689407,2578.820361981266","4_3"
"417","Center01_Glass","","point","336.4099582413481,122.4432113105896,2280.000000000005","4_2"
"418","Center01_Glass","","point","336.4099582413476,122.443211310591,1980.000000000005","4_1"
"419","Center01_Glass","","point","276.535133637158,478.9729015370616,6153.130015505141","2_15"
"420","Center01_Glass","","point","250.8725975822184,434.5240852391518,5860.84620454492","2_14"
"421","Center01_Glass","","point","233.5608304801352,404.5392250495836,5567.133835047682","2_13"
"422","Center01_Glass","","point","223.1040426337907,386.4275372157479,5269.471834426583","2_12"
"423","Center01_Glass","","point","214.2820810734569,371.14745157083,4971.387723420203","2_11"
"424","Center01_Glass","","point","206.3848497139436,357.4690456170212,4672.189618259737","2_10"
"425","Center01_Glass","","point","199.5365153648648,345.6073825772006,4373.899784452195","2_9"
"426","Center01_Glass","","point","193.6290159309122,335.3752934116167,4074.518539101237","2_8"
"427","Center01_Glass","","point","188.7554659621764,326.9340572528362,3776.074823673408","2_7"
"428","Center01_Glass","","point","184.8387327015882,320.1500762458023,3476.563246861045","2_6"
"429","Center01_Glass","","point","181.9407904786177,315.1306930782177,3178.017515251804","2_5"
"430","Center01_Glass","","point","180.0155090738635,311.7960078659645,2878.428438126743","2_4"
"431","Center01_Glass","","point","179.0877867279518,310.1891456276093,2578.820361981266","2_3"
"432","Center01_Glass","","point","178.9999999999944,310.0370945548246,2280.000000000005","2_2"
"433","Center01_Glass","","point","178.9999999999931,310.0370945548254,1980.000000000005","2_1"
"434","Center01_Glass","","point","-257.7657783022041,446.4634244719376,6010.661649222564","17_14"
"435","Center01_Glass","","point","-240.0388721989086,415.7595224400662,5714.940901069716","17_13"
"436","Center01_Glass","","point","-227.9450963093306,394.8124881439318,5419.098773826896","17_12"
"437","Center01_Glass","","point","-218.5345993204475,378.5130292347111,5119.943178992402","17_11"
"438","Center01_Glass","","point","-210.2089416073862,364.0925670692642,4821.801972594937","17_10"
"439","Center01_Glass","","point","-202.809863563344,351.2769879678255,4522.552936237946","17_9"
"440","Center01_Glass","","point","-196.4581646115886,340.2755226689924,4224.219151077657","17_8"
"441","Center01_Glass","","point","-191.0491123577629,330.906769345105,3924.80022568881","17_7"
"442","Center01_Glass","","point","-186.6724430244842,323.3261556914034,3626.325710365081","17_6"
"443","Center01_Glass","","point","-183.2543628864218,317.4058672291372,3326.789711268045","17_5"
"444","Center01_Glass","","point","-180.8534601858734,313.2473817665589,3028.226336415254","17_4"
"445","Center01_Glass","","point","-179.4269498886232,310.7765934542014,2728.626099032032","17_3"
"446","Center01_Glass","","point","-178.9980247506178,310.0336733223643,2429.013505739454","17_2"
"447","Center01_Glass","","point","-179.0000000000053,310.037094554829,2130.000000000004","17_1"
"448","Center01_Glass","","point","-484.4411995234254,176.3221768787331,6010.661649222564","15_14"
"449","Center01_Glass","","point","-451.1255138141878,164.1962589464236,5714.940901069716","15_13"
"450","Center01_Glass","","point","-428.3966498924161,155.9236290201938,5419.098773826896","15_12"
"451","Center01_Glass","","point","-410.7107007356524,149.4864699623856,5119.943178992402","15_11"
"452","Center01_Glass","","point","-395.0635825033483,143.7913846737845,4821.801972594937","15_10"
"453","Center01_Glass","","point","-381.1578644261435,138.7301172075898,4522.552936237946","15_9"
"454","Center01_Glass","","point","-369.2205751573003,134.3852992358998,4224.219151077657","15_8"
"455","Center01_Glass","","point","-359.0548821809126,130.6852895820896,3924.80022568881","15_7"
"456","Center01_Glass","","point","-350.8294344283652,127.6914714363663,3626.325710365081","15_6"
"457","Center01_Glass","","point","-344.4055450631523,125.353366919848,3326.789711268045","15_5"
"458","Center01_Glass","","point","-339.8933239605209,123.7110527474242,3028.226336415254","15_4"
"459","Center01_Glass","","point","-337.2123615609187,122.7352622347821,2728.626099032032","15_3"
"460","Center01_Glass","","point","-336.406245986704,122.4418601603001,2429.013505739454","15_2"
